693100,693006,"Assault on Precinct 13",2005,"Jean-Fran?is Richet","Leonardo","DiCaprio"
693112,693006,"Assault on Precinct 13",2005,"Jean-Fran?is Richet","Laurence","Fishburne"
693113,693006,"Assault on Precinct 13",2005,"Jean-Fran?is Richet","Ethan","Hawke"
658014,693007,"Forrest Gump",1994,"Robert Zemeckis","Sally","Field"
693115,693007,"Forrest Gump",1994,"Robert Zemeckis","Gary","Sinise"
788010,693007,"Forrest Gump",1994,"Robert Zemeckis","Tom","Hanks"
693116,693008,"Independence Day",1996,"Roland Emmerich","Will","Smith"
693117,693009,"The Sixth Sense",1999,"M. Night Shyamalan","Bruce","Willis"
755012,755001,"Amelie",2001,"Jean-Pierre Jeunet","Audrey","Tautou"
755001,755003,"Garden State",2004,"Zach Braff","Zach","Braff"
755015,755003,"Garden State",2004,"Zach Braff","Natalie","Portman"
755005,755004,"Hero",2004,"Zhang Yimou","Jet","Li"
658003,755005,"Moulin Rouge",2001,"Baz Luhrmann","Ewan","McGregor"
755014,755005,"Moulin Rouge",2001,"Baz Luhrmann","Ewan","MacGregor"
872008,755005,"Moulin Rouge",2001,"Baz Luhrmann","Nicole","Kidman"
140014,755006,"Oceans Eleven",2001,"Steven Soderbergh","Scott","Caan"
412005,755006,"Oceans Eleven",2001,"Steven Soderbergh","Andy","Garcia"
788006,755006,"Oceans Eleven",2001,"Steven Soderbergh","Matt","Damon"
855105,755006,"Oceans Eleven",2001,"Steven Soderbergh","Julia","Roberts"
855106,755006,"Oceans Eleven",2001,"Steven Soderbergh","Brad","Pitt"
855108,755006,"Oceans Eleven",2001,"Steven Soderbergh","George","Clooney"
755003,755007,"Raiders Of The Lost Ark",1981,"Steven Spielberg","Harrison","Ford"
855106,755008,"Seven",1995,"David Fincher","Brad","Pitt"
755007,755009,"Shrek",2001,"Andrew Adamson Vicky Jenson","Mike","Myers"
755016,755009,"Shrek",2001,"Andrew Adamson Vicky Jenson","Cameron","Diaz"
755017,755009,"Shrek",2001,"Andrew Adamson Vicky Jenson","Eddie","Murphy"
755011,755010,"Terminator 2",1991,"James Cameron","Arnold","Schwarzeneggar"
634002,755012,"The Matrix",1999,"Wachowski Brothers","Laurence ","Fishburne"
634005,755012,"The Matrix",1999,"Wachowski Brothers","Hugo","Weaving"
755010,755012,"The Matrix",1999,"Wachowski Brothers","Keanu","Reeves"
755013,755013,"White Chicks",2004,"Keenan Ivory Wayans","Marlon","Wayans"
755014,755014,"Star Wars: Episode I",1999,"George Lucas","Ewan","MacGregor"
755015,755014,"Star Wars: Episode I",1999,"George Lucas","Natalie","Portman"
764001,764001,"The Village",2004,"M. Night Shyamalan","Joaquin","Phoenix"
764011,764001,"The Village",2004,"M. Night Shyamalan","Bryce","Howard"
764012,764001,"The Village",2004,"M. Night Shyamalan","Adrien","Brody"
764013,764001,"The Village",2004,"M. Night Shyamalan","William","Hurt"
764014,764001,"The Village",2004,"M. Night Shyamalan","Sigourney","Weaver"
764015,764001,"The Village",2004,"M. Night Shyamalan","Brendan","Gleeson"
764016,764001,"The Village",2004,"M. Night Shyamalan","Micheal","Pitt"
634003,764002,"Troy",2004,"Wolfgang Peterson","Orlando","Bloom"
764002,764002,"Troy",2004,"Wolfgang Peterson","Diane","Kruger"
855106,764002,"Troy",2004,"Wolfgang Peterson","Brad","Pitt"
48006,764003,"National Treasure",2004,"Jon Turteltaub","Nicolas","Cage"
48015,764003,"National Treasure",2004,"Jon Turteltaub","Harvey","Keitel"
764003,764003,"National Treasure",2004,"Jon Turteltaub","Nicholas","Cage"
788009,764004,"Spider-Man 2",2004,"Sam Raimi","Tobey","Maguire"
156023,764005,"The Incredibles",2004,"Brad Bird","Samuel L.","Jackson"
755008,764005,"The Incredibles",2004,"Brad Bird","Craig","Nelson"
764005,764005,"The Incredibles",2004,"Brad Bird","Holly","Hunter"
764007,764007,"The Polar Express",2004,"Robert Zemeckis","Nona","Gaye"
764008,764008,"Hellboy",2004,"Guillermo del Toro","Ron","Perlman"
764017,764008,"Hellboy",2004,"Guillermo del Toro","John","Hurt"
764018,764008,"Hellboy",2004,"Guillermo del Toro","Selma","Blair"
764019,764008,"Hellboy",2004,"Guillermo del Toro","Jeffery","Tambor"
764020,764008,"Hellboy",2004,"Guillermo del Toro","David","Pierce"
764009,764009,"50 First Dates",2004,"Peter Segal","Adam","Sandler"
48004,764010,"Oceans Twelve",2004,"Steven Soderbergh","Gerge","Clooney"
48014,764010,"Oceans Twelve",2004,"Steven Soderbergh","Julia","Roberts"
492108,764010,"Oceans Twelve",2004,"Steven Soderbergh","Don","Cheadle"
658011,764010,"Oceans Twelve",2004,"Steven Soderbergh","Hugh","Grant"
693109,764010,"Oceans Twelve",2004,"Steven Soderbergh","Catherine","Zeta-Jones"
855106,764010,"Oceans Twelve",2004,"Steven Soderbergh","Brad","Pitt"
855108,764010,"Oceans Twelve",2004,"Steven Soderbergh","George","Clooney"
788001,788001,"When Harry Met Sally",1989,"Rob Reiner","Meg","Ryan"
788002,788002,"Being Human",1994,"Bill Forsyth","Robin","Williams"
788007,788004,"Bone Collector",1999,"Phillip Noyce","Angelina","Jolie"
872006,788004,"Bone Collector",1999,"Phillip Noyce","Denzel","Washington"
788002,788005,"Good Will Hunting",1997,"Gus Van Sant","Robin","Williams"
788006,788005,"Good Will Hunting",1997,"Gus Van Sant","Matt","Damon"
788009,788007,"Ride With the Devil",1999,"Ang Lee","Tobey","Maguire"
788003,788008,"Master and Commander: The Far Side of the World",2003,"Peter Weir","Russell","Crowe"
872008,788009,"The Others",2001,"Alejandro Amenabar","Nicole","Kidman"
48007,788010,"Love Actually",2003,"Richard Curtis","Dennis","Quaid"
658011,788010,"Love Actually",2003,"Richard Curtis","Hugh","Grant"
658015,788010,"Love Actually",2003,"Richard Curtis","Martine","McCutcheor"
755006,788011,"Fahrenheit 9/11",2004,"Michael Moore","Michael","Moore"
788011,788012,"Almost Famous",2000,"Cameron Crowe","Kate","Hudson"
658016,788013,"A Beautiful Mind",2001,"Ron Howard","Jennifer","Connelly"
658017,788013,"A Beautiful Mind",2001,"Ron Howard","Ed","Harris"
788003,788013,"A Beautiful Mind",2001,"Ron Howard","Russell","Crowe"
788001,788014,"Proof of Life",2000,"Taylor Hackford","Meg","Ryan"
788003,788014,"Proof of Life",2000,"Taylor Hackford","Russell","Crowe"
788010,788015,"Philadelphia",1993,"Jonathan Demme","Tom","Hanks"
872006,788015,"Philadelphia",1993,"Jonathan Demme","Denzel","Washington"
788001,788016,"Courage Under Fire",1996,"Edward Zwick","Meg","Ryan"
788006,788016,"Courage Under Fire",1996,"Edward Zwick","Matt","Damon"
872006,788016,"Courage Under Fire",1996,"Edward Zwick","Denzel","Washington"
788001,788017,"You've Got Mail",1998,"Nora Ephron","Meg","Ryan"
788010,788017,"You've Got Mail",1998,"Nora Ephron","Tom","Hanks"
693109,788018,"The terminal",2004,"Steven Spielberg","Catherine","Zeta-Jones"
788010,788018,"The terminal",2004,"Steven Spielberg","Tom","Hanks"
855100,855001,"Rush Hour 2",2001,"Brett Ratner","Jackie","Chan"
855101,855001,"Rush Hour 2",2001,"Brett Ratner","Chris","Tucker"
855101,855002,"The Fifth Element",1997,"Luc Besson","Chris","Tucker"
855102,855002,"The Fifth Element",1997,"Luc Besson","Bruce","Willis"
490006,855003,"Shall We Dance",2004,"Peter Chelsom","Jennifer","Lopez"
855103,855003,"Shall We Dance",2004,"Peter Chelsom","Jennifer","Lopez"
855104,855003,"Shall We Dance",2004,"Peter Chelsom","Richard","Gere"
855104,855004,"Runaway Bride",1999,"Garry Marshall","Richard","Gere"
855105,855004,"Runaway Bride",1999,"Garry Marshall","Julia","Roberts"
855105,855005,"Ocean Twelve",2004,"Steven Soderbergh","Julia","Roberts"
855106,855005,"Ocean Twelve",2004,"Steven Soderbergh","Brad","Pitt"
855107,855005,"Ocean Twelve",2004,"Steven Soderbergh","Catherine","Zeta-Jones"
855108,855005,"Ocean Twelve",2004,"Steven Soderbergh","George","Clooney"
693109,855006,"Intolerable Cruelty",2003,"Joel Coen","Catherine","Zeta-Jones"
855107,855006,"Intolerable Cruelty",2003,"Joel Coen","Catherine","Zeta-Jones"
855108,855006,"Intolerable Cruelty",2003,"Joel Coen","George","Clooney"
855109,855007,"Finding Neverland",2004,"Marc Forster","Johnny","Depp"
855110,855007,"Finding Neverland",2004,"Marc Forster","Kate","Winslet"
855109,855008,"Sleepy Hollow",1999,"Tim Burton","Johnny","Depp"
855111,855008,"Sleepy Hollow",1999,"Tim Burton","Christina","Ricci"
855110,855009,"External Sunshine of the Spotless Mind",2004,"Michel Gondry","Kate","Winslet"
855112,855009,"External Sunshine of the Spotless Mind",2004,"Michel Gondry","Jim","Carrery"
412019,872001,"Catwoman",2004,"Pitof","Halle","Berry"
872001,872001,"Catwoman",2004,"Pitof","Halle","Barry"
872002,872002,"Are We There Yet",2005,"Brian Levant","Ice","Cube"
48003,872003,"Meet the Fockers",2004,"Jay Roach","Ben","Stiller"
48016,872003,"Meet the Fockers",2004,"Jay Roach","Barbra","Streisand"
326112,872003,"Meet the Fockers",2004,"Jay Roach","Owen","Wilson"
693108,872003,"Meet the Fockers",2004,"Jay Roach","Dustin","Hoffman"
693118,872003,"Meet the Fockers",2004,"Jay Roach","Robert","DeNiro"
764006,872003,"Meet the Fockers",2004,"Jay Roach","Robert","De Niro"
872003,872003,"Meet the Fockers",2004,"Jay Roach","Ben","Stiller"
872003,872004,"Dodgeball: A True Underdog Story",2004,"Rawson Marshall Thurber","Ben","Stiller"
872004,872004,"Dodgeball: A True Underdog Story",2004,"Rawson Marshall Thurber","Vince","Vaughn"
326112,872005,"Starsky & Hutch",2004,"Todd Phillips","Owen","Wilson"
872003,872005,"Starsky & Hutch",2004,"Todd Phillips","Ben","Stiller"
872004,872005,"Starsky & Hutch",2004,"Todd Phillips","Vince","Vaughn"
872005,872005,"Starsky & Hutch",2004,"Todd Phillips","Snoop","Dogg"
683016,872006,"Training Day",2001,"Antonie Fuqua","Eva","Mendes"
693113,872006,"Training Day",2001,"Antonie Fuqua","Ethan","Hawke"
872005,872006,"Training Day",2001,"Antonie Fuqua","Snoop","Dogg"
872006,872006,"Training Day",2001,"Antonie Fuqua","Denzel","Washington"
872006,872007,"Man on Fire",2001,"Tony Scott","Denzel","Washington"
872007,872007,"Man on Fire",2001,"Tony Scott","Christopher","Walken"
872007,872008,"The Stepford Wives",2004,"Frank Oz","Christopher","Walken"
872008,872008,"The Stepford Wives",2004,"Frank Oz","Nicole","Kidman"
872008,872009,"Eyes Wide Shut",1999,"Stanley Kubrick","Nicole","Kidman"
872009,872009,"Eyes Wide Shut",1999,"Stanley Kubrick","Tom","Cruise"
872009,872010,"Collateral",2004,"Michael Mann","Tom","Cruise"
872010,872010,"Collateral",2004,"Michael Mann","Jamie","Fox"
872010,872011,"Ray",2004,"Taylor Hackford","Jamie","Fox"
872011,872011,"Ray",2004,"Taylor Hackford","Kerry","Washington"
872011,872012,"Bad Company",2002,"Joel Schumacher","Kerry","Washington"
907000,907000,"One Eight Seven",1997,"Kevin Reynolds","Samuel","Jackson"
907009,907000,"One Eight Seven",1997,"Kevin Reynolds","Tara","Subkoff"
907001,907001,"Thir13en Ghosts",2001,"Steve Beck","Tony","Shalhoub"
907008,907001,"Thir13en Ghosts",2001,"Steve Beck","Timothy","Spall"
907002,907002,"24 Hour Party People",2002,"Michael Winterbottom","Steve","Coogan"
907007,907002,"24 Hour Party People",2002,"Michael Winterbottom","Christian","Bale"
907003,907003,"2001: A Space Odyssey",1968,"Stanley Kubrick","Keir","Dullea"
907006,907003,"2001: A Space Odyssey",1968,"Stanley Kubrick","Hilary","Swank"
907004,907004,"A Clockwork Orange",1971,"Stanley Kubrik","Malcolm","McDowell"
907005,907004,"A Clockwork Orange",1971,"Stanley Kubrik","Kurt","Russell"
907004,907005,"3000 Miles to Graceland",2001,"Demian Lichtenstein","Malcolm","McDowell"
907005,907005,"3000 Miles to Graceland",2001,"Demian Lichtenstein","Kurt","Russell"
907003,907006,"The Affair of the Necklace",2001,"Charles Shyer","Keir","Dullea"
907006,907006,"The Affair of the Necklace",2001,"Charles Shyer","Hilary","Swank"
412029,907007,"Batman Begins",2005,"Christopher Nolan","Michael","Caine"
412030,907007,"Batman Begins",2005,"Christopher Nolan","Liam","Neeson"
412031,907007,"Batman Begins",2005,"Christopher Nolan","Morgan","Freeman"
412032,907007,"Batman Begins",2005,"Christopher Nolan","Katie","Holmes"
788009,907007,"Batman Begins",2005,"Christopher Nolan","Tobey","Maguire"
907002,907007,"Batman Begins",2005,"Christopher Nolan","Steve","Coogan"
907007,907007,"Batman Begins",2005,"Christopher Nolan","Christian","Bale"
907001,907008,"All or Nothing",2002,"Mike Leigh","Tony","Shalhoub"
907008,907008,"All or Nothing",2002,"Mike Leigh","Timothy","Spall"
907000,907009,"All Over Me",1997,"Alex Sichel","Samuel","Jackson"
907009,907009,"All Over Me",1997,"Alex Sichel","Tara","Subkoff"
